index,Lo,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,time
2262,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:05:46.600000000
2263,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:06:15.400000000
2264,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:06:44.200000000
2265,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:07:13.000000000
2266,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:07:41.800000000
2267,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:08:10.600000000
2268,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:08:39.400000000
2269,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:09:08.200000000
2270,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:09:37.000000000
2271,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:10:05.800000000
2272,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:10:34.600000000
2273,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:11:03.400000000
2274,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:11:32.200000000
2275,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:12:01.000000000
2276,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:12:29.800000000
2277,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:12:58.600000000
2278,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:13:27.400000000
2279,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:13:56.200000000
2280,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:14:25.000000000
2281,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:14:53.800000000
2282,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:15:22.600000000
2283,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:15:51.400000000
2284,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:16:20.200000000
2285,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:16:49.000000000
2286,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:17:17.800000000
2287,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:17:46.600000000
2288,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:18:15.400000000
2289,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:18:44.200000000
2290,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:19:13.000000000
2291,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:19:41.800000000
2292,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:20:10.600000000
2293,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:20:39.400000000
2294,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:21:08.200000000
2295,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:21:37.000000000
2296,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:22:05.800000000
2297,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:22:34.600000000
2298,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:23:03.400000000
2299,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:23:32.200000000
2300,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:24:01.000000000
2301,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:24:29.800000000
2302,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:24:58.600000000
2303,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:25:27.400000000
2304,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:25:56.200000000
2305,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:26:25.000000000
2306,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:26:53.800000000
2307,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:27:22.600000000
2308,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:27:51.400000000
2309,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:28:20.200000000
2310,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:28:49.000000000
2311,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:29:17.800000000
2312,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:29:46.600000000
2313,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:30:15.400000000
2314,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:30:44.200000000
2315,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:31:13.000000000
2316,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:31:41.800000000
2317,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:32:10.600000000
2318,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:32:39.400000000
2319,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:33:08.200000000
2320,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:33:37.000000000
2321,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:34:05.800000000
2322,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:34:34.600000000
2323,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:35:03.400000000
2324,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:35:32.200000000
2325,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:36:01.000000000
2326,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:36:29.800000000
2327,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:36:58.600000000
2328,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:37:27.400000000
2329,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:37:56.200000000
2330,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:38:25.000000000
2331,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:38:53.800000000
2332,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:39:22.600000000
2333,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:39:51.400000000
2334,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:40:20.200000000
2335,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:40:49.000000000
2336,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:41:17.800000000
2337,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:41:46.600000000
2338,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:42:15.400000000
2339,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:42:44.200000000
2340,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:43:13.000000000
2341,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:43:41.800000000
2342,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:44:10.600000000
2343,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:44:39.400000000
2344,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:45:08.200000000
2345,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:45:37.000000000
2346,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:46:05.800000000
2347,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:46:34.600000000
2348,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:47:03.400000000
2349,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:47:32.200000000
2350,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:48:01.000000000
2351,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:48:29.800000000
2352,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:48:58.600000000
2353,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:49:27.400000000
2354,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:49:56.200000000
2355,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:50:25.000000000
2356,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:50:53.800000000
2357,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:51:22.600000000
2358,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:51:51.400000000
2359,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:52:20.200000000
2360,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:52:49.000000000
2361,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:53:17.800000000
2362,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:53:46.600000000
2363,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:54:15.400000000
2364,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:54:44.200000000
2365,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:55:13.000000000
2366,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:55:41.800000000
2367,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:56:10.600000000
2368,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:56:39.400000000
2369,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:57:08.200000000
2370,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:57:37.000000000
2371,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:58:05.800000000
2372,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:58:34.600000000
2373,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:59:03.400000000
2374,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 18:59:32.200000000
2375,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:00:01.000000000
2376,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:00:29.800000000
2377,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:00:58.600000000
2378,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:01:27.400000000
2379,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:01:56.200000000
2380,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:02:25.000000000
2381,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:02:53.800000000
2382,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:03:22.600000000
2383,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:03:51.400000000
2384,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:04:20.200000000
2385,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:04:49.000000000
2386,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:05:17.800000000
2387,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:05:46.600000000
2388,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:06:15.400000000
2389,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:06:44.200000000
2390,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:07:13.000000000
2391,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:07:41.800000000
2392,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:08:10.600000000
2393,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:08:39.400000000
2394,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:09:08.200000000
2395,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:09:37.000000000
2396,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:10:05.800000000
2397,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:10:34.600000000
2398,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:11:03.400000000
2399,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:11:32.200000000
2400,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:12:01.000000000
2401,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:12:29.800000000
2402,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:12:58.600000000
2403,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:13:27.400000000
2404,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:13:56.200000000
2405,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:14:25.000000000
2406,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:14:53.800000000
2407,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:15:22.600000000
2408,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:15:51.400000000
2409,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:16:20.200000000
2410,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:16:49.000000000
2411,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:17:17.800000000
2412,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:17:46.600000000
2413,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:18:15.400000000
2414,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:18:44.200000000
2415,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:19:13.000000000
2416,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:19:41.800000000
2417,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:20:10.600000000
2418,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:20:39.400000000
2419,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:21:08.200000000
2420,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:21:37.000000000
2421,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:22:05.800000000
2422,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:22:34.600000000
2423,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:23:03.400000000
2424,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:23:32.200000000
2425,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:24:01.000000000
2426,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:24:29.800000000
2427,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:24:58.600000000
2428,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:25:27.400000000
2429,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:25:56.200000000
2430,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:26:25.000000000
2431,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:26:53.800000000
2432,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:27:22.600000000
2433,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:27:51.400000000
2434,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:28:20.200000000
2435,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:28:49.000000000
2436,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:29:17.800000000
2437,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:29:46.600000000
2438,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:30:15.400000000
2439,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:30:44.200000000
2440,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:31:13.000000000
2441,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:31:41.800000000
2442,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:32:10.600000000
2443,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:32:39.400000000
2444,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:33:08.200000000
2445,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:33:37.000000000
2446,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:34:05.800000000
2447,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:34:34.600000000
2448,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:35:03.400000000
2449,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:35:32.200000000
2450,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:36:01.000000000
2451,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:36:29.800000000
2452,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:36:58.600000000
2453,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:37:27.400000000
2454,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:37:56.200000000
2455,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:38:25.000000000
2456,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:38:53.800000000
2457,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:39:22.600000000
2458,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:39:51.400000000
2459,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:40:20.200000000
2460,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:40:49.000000000
2461,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:41:17.800000000
2462,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:41:46.600000000
2463,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:42:15.400000000
2464,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:42:44.200000000
2465,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:43:13.000000000
2466,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:43:41.800000000
2467,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:44:10.600000000
2468,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:44:39.400000000
2469,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:45:08.200000000
2470,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:45:37.000000000
2471,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:46:05.800000000
2472,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:46:34.600000000
2473,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:47:03.400000000
2474,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:47:32.200000000
2475,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:48:01.000000000
2476,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:48:29.800000000
2477,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:48:58.600000000
2478,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:49:27.400000000
2479,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:49:56.200000000
2480,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:50:25.000000000
2481,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:50:53.800000000
2482,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:51:22.600000000
2483,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:51:51.400000000
2484,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:52:20.200000000
2485,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:52:49.000000000
2486,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:53:17.800000000
2487,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:53:46.600000000
2488,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:54:15.400000000
2489,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:54:44.200000000
2490,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:55:13.000000000
2491,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:55:41.800000000
2492,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:56:10.600000000
2493,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:56:39.400000000
2494,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:57:08.200000000
2495,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:57:37.000000000
2496,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:58:05.800000000
2497,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:58:34.600000000
2498,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:59:03.400000000
2499,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 19:59:32.200000000
2500,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 20:00:01.000000000
2501,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 20:00:29.800000000
2502,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 20:00:58.600000000
2503,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 20:01:27.400000000
2504,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 20:01:56.200000000
2505,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 20:02:25.000000000
2506,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 20:02:53.800000000
2507,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 20:03:22.600000000
2508,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 20:03:51.400000000
2509,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 20:04:20.200000000
2510,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 20:04:49.000000000
2511,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 20:05:17.800000000
2512,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 20:05:46.600000000
2513,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 20:06:15.400000000
2514,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 20:06:44.200000000
2515,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 20:07:13.000000000
2516,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 20:07:41.800000000
2517,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 20:08:10.600000000
2518,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 20:08:39.400000000
2519,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 20:09:08.200000000
2520,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 20:09:37.000000000
2521,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 20:10:05.800000000
2522,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 20:10:34.600000000
2523,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 20:11:03.400000000
2524,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 20:11:32.200000000
2525,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 20:12:01.000000000
2526,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 20:12:29.800000000
2527,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 20:12:58.600000000
2528,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 20:13:27.400000000
2529,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 20:13:56.200000000
2530,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 20:14:25.000000000
2531,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 20:14:53.800000000
2532,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 20:15:22.600000000
2533,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 20:15:51.400000000
2534,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 20:16:20.200000000
2535,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 20:16:49.000000000
2536,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 20:17:17.800000000
2537,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 20:17:46.600000000
2538,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 20:18:15.400000000
2539,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 20:18:44.200000000
2540,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 20:19:13.000000000
2541,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 20:19:41.800000000
2542,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 20:20:10.600000000
2543,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 20:20:39.400000000
2544,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 20:21:08.200000000
2545,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 20:21:37.000000000
2546,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 20:22:05.800000000
2547,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 20:22:34.600000000
2548,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 20:23:03.400000000
2549,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 20:23:32.200000000
2550,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 20:24:01.000000000
2551,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 20:24:29.800000000
2552,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 20:24:58.600000000
2553,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 20:25:27.400000000
2554,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 20:25:56.200000000
2555,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 20:26:25.000000000
2556,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 20:26:53.800000000
2557,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 20:27:22.600000000
2558,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 20:27:51.400000000
